CYYMMNUMB,EASTING,NORTHING,FAMILY,GENUS,SPECIES,AUTHOR,COLLECTOR,COLL_DATE1,YEAR,MONTH,COLL_DATE2,ALTITUDE,FOUND_ON,LITTER_NO,NO_SPEC,STAGE,COLL_ACRO,Column1,SP_STATUS,ISL_ABB,BROAD_LOC,LOCALITY (merged),MOD_LOC,LATIT,LONGIT,NZMS1_NO,METRIC_NO,NZAC_CODE,ECOL_DIST
009912990,2522548,5980568,Curculionidae,Anagotus,helmsi,,E.S. Gourlay,29/12/1935,1935,12,,0,,,1,A,NZAC,29/12/1935,,SO,,Aniseed Valley,,4123,17309,S020,N27,NN,47-03
010012990,2467941,6021178,Curculionidae,Anagotus,helmsi,,A.E. Brookes,18/02/1949,1949,2,,0,,,1,A,NZAC,18/02/1949,,SO,,Aorere Valley,,4101,17230,S008,M26,NN,46-06
010112990,2391633,5809237,Curculionidae,Anagotus,helmsi,,Myers,4/01/1923,1923,1,,915,,,1,A,NZAC,4/01/1923,,SO,Arthurs Pass NP,Arthurs Pass,,4255,17133,S059,K33,NC,53-02
011312990,2477829,6004568,Curculionidae,Anagotus,helmsi,,A.K. Walker,16/01/1962,1962,1,,0,Astelia,,1,A,NZAC,16/01/1962,,SO,,"Mt Arthur, Balloon Hut",Balloon Hut,4110,17237,S013,M27,NN,46-07
011412990,2475076,5995300,Curculionidae,Anagotus,helmsi,,J.I. Townsend,10/01/1961,1961,1,,0,,,1,A,NZAC,10/01/1961,,SO,,Baton Saddle,,4115,17235,S013,M27,NN,46-07
011612990,2501579,6028698,Curculionidae,Anagotus,helmsi,,A.E. Brookes,17/01/1949,1949,1,26/01/1949,0,,,1,A,NZAC,17/01/1949,,SO,,Canaan,,4057,17254,S008,N26,NN,46-07
011712990,2280474,5754522,Curculionidae,Anagotus,helmsi,,A.B. Miller,19/08/1982,1982,8,12/09/1982,0,,,2,A,NZAC,19/08/1982,,SO,Westland NP,"Westland NP, Canavan Knob",,4323,17010,S071,H35,WD,50-05
011912990,2098335,5575067,Curculionidae,Anagotus,helmsi,,Murdock,1/03/1969,1969,3,31/03/1969,0,,,1,A,NZAC,1/03/1969,,SO,Fiordland NP,"Fiordland NP, Castle River & Worsley River",,4455,16747,S130,D41,FD,72-02
012012990,2061284,5557745,Curculionidae,Anagotus,helmsi,,R.K. Dell,22/03/1949,1949,3,,0,,,1,A,NZAC,22/03/1949,,SO,Fiordland NP,"Fiordland NP, Caswell Sound",,4503,16718,S129,C41,FD,72-02
012312990,2486521,5915749,Curculionidae,Anagotus,helmsi,,Forest Expedition,0,0,1,,0,,,1,A,NZAC,0,,SO,,Cupola Basin,,4158,17243,S033,M30,BR,49-02
012412990,2486521,5915749,Curculionidae,Anagotus,helmsi,,A.H. Whittaker,1/11/1966,1966,11,30/11/1966,0,,,1,A,NZAC,1/11/1966,,SO,,Cupola Basin,,4158,17243,S033,M30,BR,49-02
012912990,2540687,5984218,Curculionidae,Anagotus,helmsi,,E.S. Gourlay,3/01/1933,1933,1,,610,,,1,A,NZAC,3/01/1933,,SO,,Dun Mountain,,4121,17322,S020,O27,NN,47-03
013012990,2540687,5984218,Curculionidae,Anagotus,helmsi,,R.M. Bull,4/01/1959,1959,1,,0,,,1,A,NZAC,4/01/1959,,SO,,Dun Mountain,,4121,17322,S020,O27,NN,47-03
013212990,2423832,5957840,Curculionidae,Anagotus,helmsi,,G. Kuschel,9/11/1971,1971,11,,0,Nothofagus beech forest,,1,A,NZAC,9/11/1971,,SO,,Fletcher Stream,,4135,17158,S024,L28,NN,48-01
013512990,2489025,6002759,Curculionidae,Anagotus,helmsi,,G.W. Ramsay,28/07/1972,1972,7,,0,,,1,A,NZAC,28/07/1972,,SO,,"Mt Arthur, Flora Hut",Flora Hut,4111,17245,S013,M27,NN,46-07
013612990,2487632,6000903,Curculionidae,Anagotus,helmsi,,T. Cockcroft,2/01/1921,1921,1,,1068,Nothofagus beech,,2,A,NZAC,2/01/1921,,SO,,"Mt Arthur, Flora Saddle",Flora Saddle,4112,17244,S013,M27,NN,46-07
013712990,2487632,6000903,Curculionidae,Anagotus,helmsi,,T. Cockcroft,2/01/1920,1920,1,,0,Nothofagus beech,,2,A,NZAC,2/01/1920,,SO,,"Mt Arthur, Flora Saddle",Flora Saddle,4112,17244,S013,M27,NN,46-07
013812990,2487632,6000903,Curculionidae,Anagotus,helmsi,,T. Cockcroft,31/12/1920,1920,12,,0,,,1,A,NZAC,31/12/1920,,SO,,"Mt Arthur, Flora Saddle",Flora Saddle,4112,17244,S013,M27,NN,46-07
013912990,2484823,6004596,Curculionidae,Anagotus,helmsi,,W. Heighway,14/11/1925,1925,11,,0,,,2,A,NZAC,14/11/1925,,SO,,"Mt Arthur, Flora Stream",Flora Stm,4110,17242,S013,M27,NN,46-07
014012990,2484823,6004596,Curculionidae,Anagotus,helmsi,,J.I. Townsend,12/11/1969,1969,11,,900,mossy logs,,2,A,NZAC,12/11/1969,,SO,,"Mt Arthur, Flora Stream",Flora Stm,4110,17242,S013,M27,NN,46-07
014312990,2500269,5962061,Curculionidae,Anagotus,helmsi,,J.G.R. McBurney,1/06/1968,1968,6,,0,Ps. menziesii,,1,A,NZAC,1/06/1968,,SO,,Golden Downs,,4133,17253,S026,N28,NN,47-02
015512990,2427916,5965294,Curculionidae,Anagotus,helmsi,,A.E. Brookes,3/09/1949,1949,9,,0,,,1,A,NZAC,3/09/1949,,SO,,Karamea Bluff,,4131,17201,S018,L28,NN,46-08
015912990,2390099,5898095,Curculionidae,Anagotus,helmsi,,J.S. Dugdale,1/11/1969,1969,11,,1067,camp area,,2,A,NZAC,1/11/1969,,SO,"Paparoa NP, Paparoa Ra","Paparoa Range, Lochnagar Ridge",,4207,17133,S038,K30,BR,48-05
017312990,2221338,5715171,Curculionidae,Anagotus,helmsi,,J.I. Townsend & P.R. Kettle,6/12/1960,1960,12,10/12/1960,0,,,1,A,NZAC,6/12/1960,,SO,,Lake Paringa,,4343,16925,S077,G36,WD,51-01
016012990,2342288,5823021,Curculionidae,Anagotus,helmsi,,J.G.R. McBurney,2/02/1959,1959,2,,0,,,3,A,NZAC,2/02/1959,,SO,,Mahinapua SF,,4247,17057,S057,J33,WD,50-01
016312990,2382837,5918336,Curculionidae,Anagotus,helmsi,,J.I. Townsend,10/06/1967,1967,6,,0,,,1,A,NZAC,10/06/1967,,SO,"Paparoa NP, Paparoa Ra","Paparoa Range, Charleston, Metro Cave",Metro Cave,4156,17128,S030,K30,BR,48-02
016412990,2058398,5505550,Curculionidae,Anagotus,helmsi,,J.S. Dugdale,1/12/1969,1969,12,,180,,,1,A,NZAC,1/12/1969,,SO,Fiordland NP,"Fiordland NP, Mica Burn, West Arm",West Arm,4531,16713,S148,C43,FD,72-02
016512990,2058398,5505550,Curculionidae,Anagotus,helmsi,,G.W. Ramsay,1/12/1969,1969,12,,0,,,1,A,NZAC,1/12/1969,,SO,Fiordland NP,"Fiordland NP, Mica Burn, West Arm",West Arm,4531,16713,S148,C43,FD,72-02
010312990,2483445,5999038,Curculionidae,Anagotus,helmsi,,A.W. Philpott,26/01/1924,1924,1,,0,,,2,A,NZAC,26/01/1924,,SO,,Mt Arthur,,4113,17241,S013,M27,NN,46-07
010512990,2483445,5999038,Curculionidae,Anagotus,helmsi,,A.W. Philpott,1/02/1930,1930,2,28/02/1930,0,,,1,A,NZAC,1/02/1930,,SO,,Mt Arthur,,4113,17241,S013,M27,NN,46-07
010912990,2483445,5999038,Curculionidae,Anagotus,helmsi,,E.S. Gourlay,6/03/1935,1935,3,,915,,,3,A,NZAC,6/03/1935,,SO,,Mt Arthur,,4113,17241,S013,M27,NN,46-07
011012990,2483445,5999038,Curculionidae,Anagotus,helmsi,,E.S. Gourlay,23/01/1943,1943,1,28/01/1943,915,,,2,A,NZAC,23/01/1943,,SO,,Mt Arthur,,4113,17241,S013,M27,NN,46-07
012612990,2390035,5901797,Curculionidae,Anagotus,helmsi,,J.G.R. McBurney,1/11/1969,1969,11,,1060,,,2,A,NZAC,1/11/1969,,SO,"Paparoa NP, Paparoa Ra","Paparoa Range, Mt Dewar",,4205,17133,S038,K30,BR,48-05
012712990,2452562,6015520,Curculionidae,Anagotus,helmsi,,G.W. Ramsay,1/10/1971,1971,10,,1066,Nothofagus,,7,A,NZAC,1/10/1971,,SO,,Mt Domett,,4104,17219,S012,M26,NN,46-06
014412990,2167725,5608778,Curculionidae,Anagotus,helmsi,,C.E. Clarke,7/01/1943,1943,1,,0,,,1,A,NZAC,7/01/1943,,SO,,Mt Greenland,,4439,16841,S114,F40,WD,66-03
018412990,2602403,6011462,Curculionidae,Anagotus,helmsi,,A.C. O'Connor,1/09/1944,1944,9,,1372,,,1,A,NZAC,1/09/1944,,QCSO,,Mt Stokes Ridge,,4106,17406,S016,P26,SD,39-03
018512990,2602403,6011462,Curculionidae,Anagotus,helmsi,,J.I. Townsend,12/10/1967,1967,10,,955,under rocks in tussock,,1,A,NZAC,12/10/1967,,QCSO,,Mt Stokes Ridge,,4106,17406,S016,P26,SD,39-03
018912990,2753287,6404155,Curculionidae,Anagotus,helmsi,,J.S. Dugdale & J.C. Watt,21/10/1967,1967,10,,976,,,1,A,NZAC,21/10/1967,,NO,Thames Valley,"Thames Valley, Mt Te Aroha",,3732,17545,N057,T13,BP,10-08
020112990,2752433,6102490,Curculionidae,Anagotus,helmsi,,A.V. Spain,29/10/1966,1966,10,,0,Olearia colensoi area,,1,A,NZAC,29/10/1966,,NO,,Wharite Peak,,4015,17551,N149,T23,RI,32-01
017512990,2404224,5787223,Curculionidae,Anagotus,helmsi,,R.M. Bull,7/02/1963,1963,2,,1525,,,1,A,NZAC,7/02/1963,,SO,,Remarkable Ridge,,4307,17142,S066,K34,MC,54-05
017612990,2345016,5823087,Curculionidae,Anagotus,helmsi,,A.F. Clark,12/12/1928,1928,12,,0,Dacrydium cupressinum,,1,A,NZAC,12/12/1928,,SO,,"Hokitika, Rimu",Rimu,4247,17059,S057,J33,WD,50-01
018012990,2425178,5961559,Curculionidae,Anagotus,helmsi,,J.I. Townsend,8/10/1969,1969,10,,0,,,2,A,NZAC,8/10/1969,,SO,,Seddonville,,4133,17159,S024,L28,NN,48-01
018312990,2063647,5561623,Curculionidae,Anagotus,helmsi,,L.J. Dumbleton,1/03/1949,1949,3,31/03/1949,0,,,4,A,NZAC,1/03/1949,,SO,Fiordland NP,"Fiordland NP, Stillwater River",,4501,16720,S130,C41,FD,72-02
018712990,2497386,6019437,Curculionidae,Anagotus,helmsi,,A.C. O'Connor,1/12/1945,1945,12,,0,,,1,A,NZAC,1/12/1945,,SO,,Takaka Hill,,4102,17251,S013,N26,NN,46-03
018812990,2220467,5466714,Curculionidae,Anagotus,helmsi,,Wilson,1/11/1954,1954,11,,0,,,1,A,NZAC,1/11/1954,,SO,,Tapanui,,4557,16916,S161,G45,SL,75-01
019012990,2723347,6077455,Curculionidae,Anagotus,helmsi,,H. Irwin,3/12/1959,1959,12,,0,,,1,A,NZAC,3/12/1959,,NO,,Tokomaru Gorge,,4029,17531,N153,S24,WN,31-01
019112990,2099224,5439627,Curculionidae,Anagotus,helmsi,,J.E. Wilson,24/03/1959,1959,3,,0,,,2,A,NZAC,24/03/1959,,SO,,Tuatapere,,4608,16741,S167,D45,FD,77-02
019212990,2114813,5607639,Curculionidae,Anagotus,helmsi,,R. Morris,9/01/1977,1977,1,,914,wildlife camp,,1,A,NZAC,9/01/1977,,SO,Fiordland NP,"Fiordland NP, Tutoko Camp",,4438,16801,S113,D40,FD,72-01
020212990,2055800,5505366,Curculionidae,Anagotus,helmsi,,J.I. Townsend,1/12/1969,1969,12,,300,,,2,A,NZAC,1/12/1969,,SO,Fiordland NP,"Fiordland NP, Wilmot Pass",,4531,16711,S148,C43,FD,72-02
020312990,2055800,5505366,Curculionidae,Anagotus,helmsi,,G. Kuschel,1/01/1970,1970,1,31/01/1970,800,Aristotelia fruticosa,,1,A,NZAC,1/01/1970,,SO,Fiordland NP,"Fiordland NP, Wilmot Pass",,4531,16711,S148,C43,FD,72-02
019812990,2066192,5506098,Curculionidae,Anagotus,helmsi,,G. Kuschel,1/12/1969,1969,12,,0,Nothofagus menziesii,,2,A,NZAC,1/12/1969,,SO,Fiordland NP,"Fiordland NP, Manapouri,West Arm",West Arm,4531,16719,S149,C43,FD,72-02
19912990,2267443,5741095,Curculionidae,Anagotus,helmsi,,C.E. Clarke,,0,0,,0,,,1,A,NZAC,,,SO,,Westland,,4330,17000,S071,H35,WD,50-03
015212990,2247454,5734783,Curculionidae,Anagotus,helmsi,,P.D. Gate,1/02/1984,1984,2,29/02/1984,0,kahikatea forest,,1,A,NZAC,1/02/1984,,SO,,Hunts Beach State Forest,,4333,16945,S078,G36,WD,50-07
015012990,2393384,5866671,Curculionidae,Anagotus,helmsi,,J.C. Watt,9/11/1972,1972,11,,0,Nothofagus beech forest,,1,A,NZAC,9/11/1972,,SO,,Hochstetter State Forest,,4224,17135,S045,K31,BR,48-09
018112990,2139336,5642472,Curculionidae,Anagotus,helmsi,,G.W. Ramsay,27/01/1975,1975,1,,0,,,1,A,NZAC,27/01/1975,,SO,W Olivine Ra,"West Olivine Range, Simonin Pass",,4420,16821,S105,E39,FD,71-07
106612990,2668089,6635748,Curculionidae,Anagotus,*heraldicus n.sp.,,J.C. Watt,10/09/1980,1980,9,,200,,,1,A,NZAC,10/09/1980,,PKI,Tawhiti Rahi I,Tawhiti Rahi Island,,3528,17444,N017,R06,ND,07-01
110712990,2312646,5583243,Curculionidae,Anagotus,latirostris,,T. Broun Collection,1/12/1912,1912,12,31/12/1912,0,,,1,A,NZAC,1/12/1912,,SO,,Ben Lomond,,4456,17030,S127,I41,CO,65-01
113012990,2312646,5583243,Curculionidae,Anagotus,latirostris,,no collector given,7/12/1912,1912,12,,0,,,1,A,NZAC,7/12/1912,,SO,,Ben Lomond,,4456,17030,S127,I41,CO,65-01
113212990,2312646,5583243,Curculionidae,Anagotus,latirostris,,E. Fairburn,20/01/1944,1944,1,,0,,,2,A,NZAC,20/01/1944,,SO,,Ben Lomond,,4456,17030,S127,I41,CO,65-01
115512990,2515565,5962067,Curculionidae,Anagotus,latirostris,,B.M. May,16/11/1975,1975,11,,1957,under stones,,7,A,NZAC,16/11/1975,,SO,,Ben Nevis,,4133,17304,S027,N28,NN,40-03
115612990,2515565,5962067,Curculionidae,Anagotus,latirostris,,J.C. Watt,16/03/1975,1975,3,,2000,under stones,,1,A,NZAC,16/03/1975,,SO,,Ben Nevis,,4133,17304,S027,N28,NN,40-03
116212990,2515565,5962067,Curculionidae,Anagotus,latirostris,,J.C. Watt,16/03/1975,1975,3,,2000,under stones,,8,A,NZAC,16/03/1975,,SO,,Ben Nevis,,4133,17304,S027,N28,NN,40-03
110612990,2163578,5538080,Curculionidae,Anagotus,latirostris,,A.E. Brookes Coll,5/02/1915,1915,2,,0,,,1,A,NZAC,5/02/1915,,SO,Eyre Mts,Eyre Mountains,,4517,16835,S142,E42,OL,73-02
114912990,2175564,5509039,Curculionidae,Anagotus,latirostris,,no collector given,1/12/1920,1920,12,31/12/1920,0,,,1,A,NZAC,1/12/1920,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
114812990,2211104,5529329,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,22/02/1974,1974,2,,1585,Hebe hectori,74/010,1,A,NZAC,22/02/1974,,SO,Old Man Ra,"Old Man Range, Hyde Rock",,4523,16911,S143,F42,CO,67-05
116112990,2211104,5529329,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,22/02/1974,1974,2,,1616,west side,,1,A,NZAC,22/02/1974,,SO,Old Man Ra,"Old Man Range, Hyde Rock",,4523,16911,S143,F42,CO,67-05
113512990,2067603,5467202,Curculionidae,Anagotus,latirostris,,J.I. Townsend,29/01/1963,1963,1,,1372,,,1,A,NZAC,29/01/1963,,SO,Kaherekoau Mts,Kaherekoau Mountains,,4552,16718,S158,C44,FD,72-04
116412990,2187310,5587524,Curculionidae,Anagotus,latirostris,,B.H. Patrick,18/01/1986,1986,1,,1934,,,1,A,NZAC,18/01/1986,,SO,,Mt Cardrona,,4451,16855,S124,F41,OL,66-02
116512990,2152296,5576418,Curculionidae,Anagotus,latirostris,,no collector given,23/12/1919,1919,12,,0,,,1,A,NZAC,23/12/1919,,SO,,Mt Minor,,4456,16828,S123,E41,OL,66-03
116712990,2187190,5563412,Curculionidae,Anagotus,latirostris,,R.C. Craw,30/03/1984,1984,3,,1570,,,32,A,NZAC,30/03/1984,,SO,,Mt Salmond,,4504,16854,S133,F42,CO,66-05
114412990,2180183,5624254,Curculionidae,Anagotus,latirostris,,G. Kuschel,26/02/1965,1965,2,,1830,,,4,A,NZAC,26/02/1965,,SO,,Niger Peak,,4431,16851,S114,F39,OL,66-02
115012990,2180183,5624254,Curculionidae,Anagotus,latirostris,,J.I. Townsend,26/02/1966,1966,2,,1830,20 m from Wanaka,,1,A,NZAC,26/02/1966,,SO,,Niger Peak,,4431,16851,S114,F39,OL,66-02
111512990,2213457,5535000,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,2/12/1963,1963,12,,0,,,3,A,NZAC,2/12/1963,,SO,,Obelisk,,4520,16913,S143,G42,CO,67-05
113412990,2213457,5535000,Curculionidae,Anagotus,latirostris,,R.M. Emberson & J.W. Early,7/02/1986,1986,2,,1680,mat plants,,1,A,NZAC,7/02/1986,,SO,,Obelisk,,4520,16913,S143,G42,CO,67-05
114312990,2213457,5535000,Curculionidae,Anagotus,latirostris,,P.M. Johns,21/10/1964,1964,10,,1370,,,1,A,NZAC,21/10/1964,,SO,,Obelisk,,4520,16913,S143,G42,CO,67-05
114012990,2213711,5529450,Curculionidae,Anagotus,latirostris,,G. Kuschel & J.I. Townsend,17/01/1965,1965,1,,1525,,,2,A,NZAC,17/01/1965,,SO,,Old Man Range,,4523,16913,S143,G42,CO,67-05
115712990,2213711,5529450,Curculionidae,Anagotus,latirostris,,J.C. Watt,20/02/1974,1974,2,,1616,Celmisia brevifolia,,7,A,NZAC,20/02/1974,,SO,,Old Man Range,,4523,16913,S143,G42,CO,67-05
115912990,2213711,5529450,Curculionidae,Anagotus,latirostris,,B.M. May,15/03/1975,1975,3,,1524,under Celmisia,,1,A,NZAC,15/03/1975,,SO,,Old Man Range,,4523,16913,S143,G42,CO,67-05
116012990,2213711,5529450,Curculionidae,Anagotus,latirostris,,J.C. Watt,24/02/1974,1974,2,,1433,under stones,,1,A,NZAC,24/02/1974,,SO,,Old Man Range,,4523,16913,S143,G42,CO,67-05
114512990,2208536,5584832,Curculionidae,Anagotus,latirostris,,J.C. Watt,23/11/1974,1974,11,,1800,under stones,,4,A,NZAC,23/11/1974,,SO,,Pisa Range,,4453,16911,S124,F41,CO,67-02
112012990,2182134,5559450,Curculionidae,Anagotus,latirostris,,no collector given,28/12/1912,1912,12,,0,,,1,A,NZAC,28/12/1912,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
112812990,2182134,5559450,Curculionidae,Anagotus,latirostris,,no collector given,15/12/1912,1912,12,,0,,,1,A,NZAC,15/12/1912,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
113312990,2182134,5559450,Curculionidae,Anagotus,latirostris,,B.I.P. Barratt,26/03/1983,1983,3,,1700,,,8,A,NZAC,26/03/1983,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
116312990,2182134,5559450,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,16/01/1966,1966,1,,1525,Poa colensoi,,18,A,NZAC,16/01/1966,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
114112990,2173220,5579392,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,16/01/1971,1971,1,,1617,,,2,A,NZAC,16/01/1971,,SO,,Coronet Peak,,4455,16844,0,,OL,66-04
114712990,2173220,5579392,Curculionidae,Anagotus,latirostris,,J.C. Watt,16/01/1971,1971,1,,2745,tussock debris,,2,A,NZAC,16/01/1971,,SO,,Coronet Peak,,4455,16844,0,,OL,66-04
115112990,2173220,5579392,Curculionidae,Anagotus,latirostris,,J.I. Townsend,12/01/1966,1966,1,,0,,,2,A,NZAC,12/01/1966,,SO,,Coronet Peak,,4455,16844,0,,OL,66-04
114612990,2226200,5572649,Curculionidae,Anagotus,latirostris,,J.C. Watt,13/01/1971,1971,1,,1586,under stones,,9,A,NZAC,13/01/1971,,SO,,Dunstan Range,,4500,16924,S133,G41,CO,67-03
115212990,2226200,5572649,Curculionidae,Anagotus,latirostris,,J.C. Watt,24/02/1974,1974,2,,1646,under stones,,4,A,NZAC,24/02/1974,,SO,,Dunstan Range,,4500,16924,S133,G41,CO,67-03
115312990,2226200,5572649,Curculionidae,Anagotus,latirostris,,J.C. Watt & R.R. Forster,23/02/1974,1974,2,,1646,under stones,,2,A,NZAC,23/02/1974,,SO,,Dunstan Range,,4500,16924,S133,G41,CO,67-03
115412990,2226200,5572649,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,27/02/1974,1974,2,,1596,swards,,1,A,NZAC,27/02/1974,,SO,,Dunstan Range,,4500,16924,S133,G41,CO,67-03
115812990,2226200,5572649,Curculionidae,Anagotus,latirostris,,J.C. Watt & R.R. Forster,23/02/1974,1974,2,,1646,under stones,,1,M,NZAC,23/02/1974,,SO,,Dunstan Range,,4500,16924,S133,G41,CO,67-03
113912990,2197128,5602836,Curculionidae,Anagotus,latirostris,,J.S. Dugdale,15/01/1971,1971,1,,1341,,,3,A,NZAC,15/01/1971,,SO,,Mt Alpha,,4443,16903,S124,G40,CO,67-02
116612990,2138008,5642396,Curculionidae,Anagotus,latirostris,,J.C. Watt,8/01/1968,1968,1,,1320,under boulders in tussock,,2,A,NZAC,8/01/1968,,SO,W Olivine Ra,"West Olivine Range, Red Mountain",,4420,16820,S105,E39,WD,71-02
110512990,2151990,5581965,Curculionidae,Anagotus,latirostris,,Pascoe,1/01/1912,1912,1,,0,,,3,A,NZAC,1/01/1912,,SO,,Stone Peak,,4453,16828,S123,E41,OL,66-03
114212990,2184477,5565130,Curculionidae,Anagotus,latirostris,,J.C. Watt,12/02/1983,1983,2,,1890,,,15,A,NZAC,12/02/1983,,SO,,Ben Cruachan,,4503,16852,S132,F41,CO,66-05
113112990,2174152,5586858,Curculionidae,Anagotus,latirostris,,H. Hamilton,5/02/1909,1909,2,,0,Locris aterrima,,1,A,NZAC,5/02/1909,,SO,,Vanguard Peakk,,4451,16845,S123,F41,OL,66-04
042412990,2229261,5472668,Curculionidae,Anagotus,lewisi,,B.H. Patrick,28/01/1984,1984,1,,1020,,,1,A,NZAC,28/01/1984,,SO,Blue Mts,Blue Mountains,,4554,16923,S162,G44,SL,68-03
044612990,2630371,6009205,Curculionidae,Anagotus,lewisi,,G.W. Gibbs,18/05/1957,1957,5,,0,,,2,A,NZAC,18/05/1957,,SO,,Brothers Island,,4107,17426,S016,Q27,SD,39-02
042612990,2302185,5581067,Curculionidae,Anagotus,lewisi,,B.H. Patrick,7/10/1978,1978,10,,0,,,2,A,NZAC,7/10/1978,,SO,,Dansey Pass,,4457,17022,S126,I41,CO,65-02
042712990,2315903,5651893,Curculionidae,Anagotus,lewisi,,J.I. Townsend,17/01/1966,1966,1,,1525,,,15,A,NZAC,17/01/1966,,SO,,Hakataramea Pass,,4419,17034,S110,I38,SC,61-06
042912990,2274181,5591239,Curculionidae,Anagotus,lewisi,,M.J. Meads,12/02/1985,1985,2,14/02/1985,732,,,1,A,NZAC,12/02/1985,,SO,Hawkdun Ra,Hawkdun Range,,4451,17001,S126,H40,CO,64-03
043912990,2307622,5618295,Curculionidae,Anagotus,lewisi,,J.I. Townsend,22/01/1966,1966,1,,1068,,,5,A,NZAC,22/01/1966,,SO,,Kirkliston Range,,4437,17027,S117,I39,SC,64-01
044012990,2307622,5618295,Curculionidae,Anagotus,lewisi,,J.I. Townsend & G.W. Ramsay,22/01/1965,1965,1,,1220,tussock,,1,A,NZAC,22/01/1965,,SO,,Kirkliston Range,,4437,17027,S117,I39,SC,64-01
044112990,2290477,5576980,Curculionidae,Anagotus,lewisi,,J.I. Townsend,8/11/1968,1968,11,9/11/1968,600,Chionochloa rubra,,3,A,NZAC,8/11/1968,,SO,,Little Kye Burn,,4459,17013,S135,I41,CO,67-04
044212990,2319519,5664966,Curculionidae,Anagotus,lewisi,,P.M. Johns,5/12/1962,1962,12,,1220,,,2,A,NZAC,5/12/1962,,SO,,Mackenzie Pass,,4412,17037,S101,I38,MK,63-04
042512990,2318508,5653821,Curculionidae,Anagotus,lewisi,,J.I. Townsend,19/01/1966,1966,1,,1220,,,1,A,NZAC,19/01/1966,,SO,,Mt Dalgety,,4418,17036,S110,I38,SC,61-04
042812990,2380923,5799784,Curculionidae,Anagotus,lewisi,,J.I. Townsend,14/02/1962,1962,2,,1220,,,2,A,NZAC,14/02/1962,,SO,,Mt Harper,,4300,17125,S058,K34,MC,50-02
043012990,2279773,5582172,Curculionidae,Anagotus,lewisi,,no collector given,17/02/1924,1924,2,,1220,,,1,A,NZAC,17/02/1924,,SO,,Mt Ida,,4456,17005,S126,H41,CO,67-04
043212990,2282467,5580413,Curculionidae,Anagotus,lewisi,,J.S. Dugdale & C.A. Fleming,20/01/1971,1971,1,,1372,Aciphylla aurea,,1,A,NZAC,20/01/1971,,SO,,Mt Ida Range,,4457,17007,S126,H41,CO,64-02
043812990,2434466,5874648,Curculionidae,Anagotus,lewisi,,no collector given,1/12/1927,1927,12,,0,,,1,A,NZAC,1/12/1927,,SO,,Mt Kemp,,4220,17205,S046,L31,BR,48-04
044312990,2475013,6008258,Curculionidae,Anagotus,lewisi,,M.J. Esson & J.I. Townsend,26/01/1964,1964,1,,1220,,,8,A,NZAC,26/01/1964,,SO,,Mt Peel,,4108,17235,S013,M27,NN,46-06
043512990,2274846,5500446,Curculionidae,Anagotus,lewisi,,C.F. Butcher,14/04/1983,1983,4,,944,tussock,,1,A,NZAC,14/04/1983,,SO,,Rocklands Station,,4540,16959,S154,H43,DN,68-02
044412990,2274846,5500446,Curculionidae,Anagotus,lewisi,,B.I.P. Barratt,15/11/1979,1979,11,30/11/1979,810,native tussock,,1,A,NZAC,15/11/1979,,SO,,Rocklands Station,,4540,16959,S154,H43,DN,68-02
043312990,2312939,5486886,Curculionidae,Anagotus,lewisi,,J.S. Dugdale,19/06/1982,1982,6,,740,Chionochloa sp. nr macra,,8,A,NZAC,19/06/1982,,SO,Dunedin,"Dunedin, Swampy Summit",,4548,17028,S164,I44,DN,69-02
043412990,2312939,5486886,Curculionidae,Anagotus,lewisi,,B.H. Patrick,9/12/1982,1982,12,,650,,,1,A,NZAC,9/12/1982,,SO,Dunedin,"Dunedin, Swampy Summit",,4548,17028,S164,I44,DN,69-02
043612990,2312939,5486886,Curculionidae,Anagotus,lewisi,,B.H. Patrick,13/10/1982,1982,10,,720,,,1,A,NZAC,13/10/1982,,SO,Dunedin,"Dunedin, Swampy Summit",,4548,17028,S164,I44,DN,69-02
043712990,2312939,5486886,Curculionidae,Anagotus,lewisi,,B.I.P. Barratt,29/05/1982,1982,5,,700,Astelia sp.,,1,A,NZAC,29/05/1982,,SO,Dunedin,"Dunedin, Swampy Summit",,4548,17028,S164,I44,DN,69-02
044512990,2312939,5486886,Curculionidae,Anagotus,lewisi,,B.I.P. Barratt,19/06/1982,1982,6,,700,Chionochloa sp.,,3,A,NZAC,19/06/1982,,SO,Dunedin,"Dunedin, Swampy Summit",,4548,17028,S164,I44,DN,69-02
024512990,2073549,5475041,Curculionidae,Anagotus,*montivagus,,D.R. Given,1/12/1966,1966,12,,0,,,2,A,NZAC,1/12/1966,,SO,Fiordland NP,"Fiordland NP, Green Lake",,4548,16723,S158,C44,FD,72-03
